,soc,md_ocv,Li atomic fraction,Li weight fraction,mass per volume,electron per volume,TM atomic fraction,TM weight fraction,anion atomic fraction,anion weight fraction,expt_ocv,name,Li_num,cif_idx,original_md_ocv
322,-0.0056858092135531274,0.14959252926722857,0.5387241678478131,0.43573749565690173,0.8215096542580714,1.1110870715928494,1.4105973244255794,1.4324492461226843,1.324717730293604,1.1264859964585148,3.77,LiNi0.33Co0.33Mn0.33O2,35,7,4.3863
323,0.21971899458625696,0.14579318029113705,0.7901566793016117,0.7003324093416018,0.8215096542580714,1.1110870715928494,1.4105973244255794,1.4324492461226843,1.324717730293604,1.1264859964585148,3.74,LiNi0.33Co0.33Mn0.33O2,40,8,4.3826
324,0.4492220675460636,-0.013574106489771087,1.0336072062648136,0.9627328976109484,0.8215096542580714,1.1110870715928494,1.4105973244255794,1.4324492461226843,1.324717730293604,1.1264859964585148,3.71,LiNi0.33Co0.33Mn0.33O2,45,9,4.2274
325,0.6787251405058704,-0.16318630806179715,1.2694499042604157,1.2229661470227573,0.8215096542580714,1.1110870715928494,1.4105973244255794,1.4324492461226843,1.324717730293604,1.1264859964585148,3.66,LiNi0.33Co0.33Mn0.33O2,50,10,4.0817
326,-1.59991251245221,0.5026239287213283,-1.482048239021607,-1.4802528523103433,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,4.33,LiNi0.4Co0.2Mn0.4O2,0,0, 4.7301
327,-1.3704094394924036,0.54965370793889,-1.161873909621517,-1.1986117046853226,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,4.17,LiNi0.4Co0.2Mn0.4O2,5,1, 4.7759
328,-1.1450046356925934,0.4055865021698087,-0.8531343777000019,-0.9193837305702383,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,4.07,LiNi0.4Co0.2Mn0.4O2,10,2, 4.6356
329,-0.9155015627327866,0.40681872345935166,-0.5552278118108205,-0.6425380472373119,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.97,LiNi0.4Co0.2Mn0.4O2,15,3, 4.6368
330,-0.6900967589329766,0.49163662222290233,-0.26759388612471424,-0.36804429668502353,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.90,LiNi0.4Co0.2Mn0.4O2,20,4, 4.7194
331,-0.46059368597316985,0.3623560719283376,0.010289736995761196,-0.0958726345407671,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.85,LiNi0.4Co0.2Mn0.4O2,25,5, 4.5935
332,-0.23518888217335976,0.27291734332900097,0.27891057267888764,0.17400628075604663,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.81,LiNi0.4Co0.2Mn0.4O2,30,6, 4.5064
333,-0.0056858092135531274,0.28061872638864477,0.5387241678478131,0.44162129849867204,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.78,LiNi0.4Co0.2Mn0.4O2,35,7, 4.5139
334,0.21971899458625696,0.14086429513296428,0.7901566793016117,0.7070007859934525,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.76,LiNi0.4Co0.2Mn0.4O2,40,8, 4.3778
335,0.4492220675460636,-0.14295734189179757,1.0336072062648136,0.9701726385836872,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.71,LiNi0.4Co0.2Mn0.4O2,45,9, 4.1014
336,0.6787251405058704,-0.10640144363535246,1.2694499042604157,1.2311642894243684,0.7591530404053604,1.0442359744092335,1.4105973244255794,1.435435006572169,1.324717730293604,1.1499001105244655,3.63,LiNi0.4Co0.2Mn0.4O2,50,10, 4.1370
337,-1.59991251245221,0.38977299562067164,-1.482048239021607,-1.4802528523103433,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,4.3,LiNi0.5Co0.2Mn0.3O2,0,0,4.6202
338,-1.3704094394924036,0.47828755825285213,-1.161873909621517,-1.199786896153223,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,4.19,LiNi0.5Co0.2Mn0.3O2,5,1,4.7064
339,-1.1450046356925934,0.47192108159021207,-0.8531343777000019,-0.9217140596186267,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,4.08,LiNi0.5Co0.2Mn0.3O2,10,2,4.7002
340,-0.9155015627327866,0.369852084773058,-0.5552278118108205,-0.6460038433258968,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.99,LiNi0.5Co0.2Mn0.3O2,15,3,4.6008
341,-0.6900967589329766,0.3915186424475248,-0.26759388612471424,-0.3726262639723277,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.91,LiNi0.5Co0.2Mn0.3O2,20,4,4.6219
342,-0.46059368597316985,0.4811627412617857,0.010289736995761196,-0.10155184346349778,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.85,LiNi0.5Co0.2Mn0.3O2,25,5,4.7092
343,-0.23518888217335976,0.40384085534295544,0.27891057267888764,0.16724840168282723,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.83,LiNi0.5Co0.2Mn0.3O2,30,6,4.6339
344,-0.0056858092135531274,0.2656267006992039,0.5387241678478131,0.4338029706672165,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.80,LiNi0.5Co0.2Mn0.3O2,35,7,4.4993
345,0.21971899458625696,0.19169342332661748,0.7901566793016117,0.6981398884812563,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.76,LiNi0.5Co0.2Mn0.3O2,40,8,4.4273
346,0.4492220675460636,0.13357365250316813,1.0336072062648136,0.9602867157298698,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.73,LiNi0.5Co0.2Mn0.3O2,45,9,4.3707
347,0.6787251405058704,0.08962442650946338,1.2694499042604157,1.2202705582105022,0.8052069377615977,1.0776452311501186,1.4105973244255794,1.431459311305927,1.324717730293604,1.118801325788575,3.68,LiNi0.5Co0.2Mn0.3O2,50,10,4.3279
348,-1.59991251245221,0.9939721679266412,-1.482048239021607,-1.4802528523103433,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.88,LiNi0.5Mn1.5O4,0,0,5.2086
349,-1.3458198245324242,0.6764698156543679,-1.3005060934854735,-1.3190763324692714,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.67,LiNi0.5Mn1.5O4,6,1,4.8994
350,-1.0876288674526418,0.7168250628869045,-1.1226688896949755,-1.1586915778627742,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.67,LiNi0.5Mn1.5O4,12,2,4.9387
351,-0.8294379103728592,0.7651897485014718,-0.9484243566881239,-0.9990927685719441,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.66,LiNi0.5Mn1.5O4,18,3,4.9858
352,-0.5753452224530733,0.6614777899649271,-0.7776647143414092,-0.8402741415780186,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.66,LiNi0.5Mn1.5O4,24,4,4.8848
353,-0.32125253453328734,0.7160035820272093,-0.6102864510510652,-0.6822299900686991,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.65,LiNi0.5Mn1.5O4,30,5,4.9379
354,-0.06306157745350484,0.7604662335582233,-0.4461901144919043,-0.5249546627545949,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.65,LiNi0.5Mn1.5O4,36,6,4.9812
355,0.19512937962627763,0.6522361302933535,-0.2852801145649603,-0.3684425631956162,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.63,LiNi0.5Mn1.5O4,42,7,4.8758
356,0.4492220675460636,0.6081842191921879,-0.1274645377135342,-0.21268814913715187,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.61,LiNi0.5Mn1.5O4,48,8,4.8329
357,0.7033147554658498,0.8124248979339569,0.027345028150245487,-0.05768593185586422,0.40748216148591737,-0.16867491990510183,0.19282559557789952,-0.12699180875168736,-0.2738327891966463,-0.7741984983703782,4.20,LiNi0.5Mn1.5O4,54,9,5.0318
358,-1.59991251245221,0.43341416629199037,-1.482048239021607,-1.4802528523103433,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,4.28,LiNi0.6Co0.2Mn0.2O2,0,0,4.6627
359,-1.3704094394924036,0.4238644512980317,-1.161873909621517,-1.2009523210355668,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,4.17,LiNi0.6Co0.2Mn0.2O2,5,1,4.6534
360,-1.1450046356925934,0.4995433754974704,-0.8531343777000019,-0.9240251044384309,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,4.09,LiNi0.6Co0.2Mn0.2O2,10,2,4.7271
361,-0.9155015627327866,0.45220554095752274,-0.5552278118108205,-0.6494410801668931,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,4.00,LiNi0.6Co0.2Mn0.2O2,15,3,4.6810
362,-0.6900967589329766,0.4323873152173708,-0.26759388612471424,-0.3771706334759985,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.93,LiNi0.6Co0.2Mn0.2O2,20,4,4.6617
363,-0.46059368597316985,0.39018373605051926,0.010289736995761196,-0.10718464658030553,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.86,LiNi0.6Co0.2Mn0.2O2,25,5,4.6206
364,-0.23518888217335976,0.32631359920920183,0.27891057267888764,0.16054551172679882,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.81,LiNi0.6Co0.2Mn0.2O2,30,6,4.5584
365,-0.0056858092135531274,0.28215900300057367,0.5387241678478131,0.4260479961946586,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.78,LiNi0.6Co0.2Mn0.2O2,35,7,4.5154
366,0.21971899458625696,0.21479757250555068,0.7901566793016117,0.6893504949853051,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.75,LiNi0.6Co0.2Mn0.2O2,40,8,4.4498
367,0.4492220675460636,0.22937885776514477,1.0336072062648136,0.9504802392990754,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.72,LiNi0.6Co0.2Mn0.2O2,45,9,4.4640
